"","AGE","HAULJOIN","REGION","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","WEIGHT","SEX","START_TIME","BOTTOM_DEPTH","STRATUM","GEAR_TEMPERATURE","BOTTOM_TYPE","GEAR_DEPTH","PERFORMANCE","DURATION","DISTANCE_FISHED","NET_WIDTH","NET_HEIGHT","NET_MEASURED","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","SURFACE_TEMPERATURE","GEAR","HAULJOIN.1","BOTTOM_DEPTH.1","ABUNDANCE_HAUL","INPFC_AREA","MIN_DEPTH","MAX_DEPTH","DESCRIPTION","REGULATORY_AREA_NAME","STRATUM_TYPE","Quarters","Months","YEAR","Cohort","GrowthMorph","aBIN"
"76",2,-6007,"GOA",231,0,10200,180,24,1,2009-07-01 17:36:17,168,130,NA,NA,163,6.21,0.281,1.463,17.357,5.499,"Y",56.8769,56.86632,-152.51089,-152.4978,NA,172,-6007,168,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2009,2007,"NOT_EASTERN",2
"77",2,-10424,"GOA",227,0,10200,190,38,2,2013-07-06 16:17:26,146,130,5.2,NA,140,0,0.26,1.446,16.621,5.885,"Y",56.75943,56.7465,-152.55434,-152.55643,10.1,172,-10424,146,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2013,2011,"NOT_EASTERN",2
"78",2,1077963,"GOA",59,0,10200,180,22,1,2001-05-30 15:13:24,154,110,4.7,NA,147,0,0.29,1.539,15.892,6.968,"Y",54.47091,54.46693,-162.5645,-162.54201,5.4,172,1077963,154,"Y","Shumagin       ",101,200,"Sanak Gully                   ","WESTERN GOA","GULLY","Q2","May",2001,1999,"NOT_EASTERN",2
"79",2,-3238,"GOA",161,0,10200,190,34,1,2007-06-28 07:52:17,94,22,4.7,NA,87,0,0.301,1.661,16.072,6.85,"Y",56.2219,56.21148,-154.52049,-154.5387,9,172,-3238,94,"Y","Chirikof       ",1,100,"Chirikof Bank                 ","CENTRAL GOA","SHELF","Q2","June",2007,2005,"NOT_EASTERN",2
"80",2,985937,"GOA",424,151,10200,200,46,1,1999-07-22 06:44:19,121,151,6.8,NA,121,0,0.2594,1.473,15.587,6.508,"Y",55.6149,55.6279,-133.9991,-133.9957,9.7,172,985937,121,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",1999,1997,"EASTERN",2
"81",2,-16734,"GOA",107,0,10200,170,26,1,2017-06-28 09:47:42,166,121,6.2,NA,160,0,0.267,1.442,15.815,6.033,"Y",58.26137,58.27182,-154.04804,-154.03357,9.4,172,-16734,166,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2017,2015,"NOT_EASTERN",2
"82",2,-16658,"GOA",106,0,10200,160,14,2,2017-06-27 17:58:19,286,220,5.4,NA,280,0,0.296,1.643,18.177,6.048,"Y",56.84436,56.83561,-155.71726,-155.73887,10.3,172,-16658,286,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2017,2015,"NOT_EASTERN",2
"83",2,1077847,"GOA",192,0,10200,190,32,1,2001-06-25 07:08:34,256,231,5,NA,250,0,0.3,1.555,17.188,6.202,"Y",56.29729,56.30333,-153.158,-153.1801,9.4,172,1077847,256,"Y","Kodiak         ",201,300,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2001,1999,"NOT_EASTERN",2
"84",2,-3348,"GOA",196,0,10200,150,26,1,2007-07-06 07:55:34,146,130,3.8,NA,139,0,0.306,1.508,17.116,6.806,"Y",56.63837,56.63856,-153.47701,-153.50121,10.6,172,-3348,146,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2007,2005,"NOT_EASTERN",2
"85",2,881163,"GOA",201,133,10200,140,10,2,1996-07-08 09:28:35,159,133,5.6,NA,159,0,0.2789,1.606,16.899,5.94,"Y",59.21243,59.21223,-150.0222,-149.9945,10.2,172,881163,159,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",1996,1994,"NOT_EASTERN",2
"86",2,1173547,"GOA",71,0,10200,180,30,2,2003-06-07 10:23:10,161,112,4.9,1,154,0,0.28,1.531,17.092,6.538,"Y",55.6032,55.60284,-160.0381,-160.0141,6.7,172,1173547,161,"Y","Shumagin       ",101,200,"West Shumagin Gully           ","WESTERN GOA","GULLY","Q2","June",2003,2001,"NOT_EASTERN",2
"87",2,1078003,"GOA",135,0,10200,180,30,2,2001-06-11 08:11:15,125,20,5.4,NA,118,0,0.26,1.4,15.332,6.865,"Y",56.40902,56.41522,-158.28239,-158.2637,8.2,172,1078003,125,"Y","Chirikof       ",1,100,"Upper Alaska Peninsula        ","CENTRAL GOA","SHELF","Q2","June",2001,1999,"NOT_EASTERN",2
"88",2,1173329,"GOA",333,0,10200,150,12,2,2003-07-08 15:04:55,245,230,4.7,4,239,0,0.28,1.543,17.499,5.671,NA,57.87178,57.88546,-150.0374,-150.0381,11.8,172,1173329,245,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",2003,2001,"NOT_EASTERN",2
"89",2,1077769,"GOA",138,0,10200,180,34,2,2001-06-19 07:28:35,49,35,6.7,NA,42,0,0.28,1.59,14.787,6.707,"Y",58.03386,58.03607,-153.233,-153.259,10.8,172,1077769,49,"Y","Kodiak         ",1,100,"Northern Kodiak Shallows      ","CENTRAL GOA","SHELF","Q2","June",2001,1999,"NOT_EASTERN",2
"90",2,-3338,"GOA",189,0,10200,180,30,2,2007-07-04 08:11:01,76,30,5.6,NA,69,0,0.293,1.638,15.874,6.864,"Y",57.02232,57.01326,-153.0528,-153.0733,10.8,172,-3338,76,"Y","Kodiak         ",1,100,"Albatross Shallows            ","CENTRAL GOA","SHELF","Q3","July",2007,2005,"NOT_EASTERN",2
"91",2,-12737,"GOA",365,0,10200,150,14,1,2005-06-30 14:03:56,233,230,5,NA,226,0,0.265,1.49,16.202,6.825,"Y",58.07233,58.06951,-149.6124,-149.5882,12.6,172,-12737,233,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q2","June",2005,2003,"NOT_EASTERN",2
"92",2,-8403,"GOA",377,0,10200,150,10,1,2011-07-28 15:02:25,93,41,5.3,NA,87,0,0.289,1.614,15.647,6.408,"Y",59.84572,59.83142,-146.09532,-146.09183,13.3,172,-8403,93,"Y","Yakutat        ",1,100,"Middleton Shallows            ","EASTERN GOA","SHELF","Q3","July",2011,2009,"EASTERN",2
"93",2,-16700,"GOA",102,0,10200,160,22,1,2017-06-20 15:17:06,288,220,5.8,NA,283,0,0.271,1.488,17.626,5.256,"Y",56.97903,56.96879,-155.7251,-155.70941,9.5,172,-16700,288,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2017,2015,"NOT_EASTERN",2
"94",2,985794,"GOA",320,33,10200,120,8,3,1999-06-28 16:41:55,96,33,6.2,NA,96,0,0.2675,1.495,13.915,8.279,"Y",59.40995,59.3968,-150.7294,-150.7335,10.1,172,985794,96,"Y","Kodiak         ",1,100,"Kenai Peninsula               ","CENTRAL GOA","SHELF","Q2","June",1999,1997,"NOT_EASTERN",2
"95",2,985794,"GOA",321,33,10200,140,12,3,1999-06-28 16:41:55,96,33,6.2,NA,96,0,0.2675,1.495,13.915,8.279,"Y",59.40995,59.3968,-150.7294,-150.7335,10.1,172,985794,96,"Y","Kodiak         ",1,100,"Kenai Peninsula               ","CENTRAL GOA","SHELF","Q2","June",1999,1997,"NOT_EASTERN",2
"96",2,-12605,"GOA",47,0,10200,160,16,2,2005-06-03 09:37:35,137,110,5.2,NA,131,0,0.25,1.397,16.519,5.874,"Y",54.51096,54.51185,-160.8306,-160.8519,7.6,172,-12605,137,"Y","Shumagin       ",101,200,"Sanak Gully                   ","WESTERN GOA","GULLY","Q2","June",2005,2003,"NOT_EASTERN",2
"97",2,-19541,"GOA",298,0,10200,180,25,2,2019-07-21 09:58:02,235,240,6.1,NA,228,0,0.272,1.475,16.294,6.617,"Y",59.21055,59.19754,-141.17134,-141.17602,16.4,172,-19541,235,"Y","Yakutat        ",201,300,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",2019,2017,"EASTERN",2
"98",2,-10408,"GOA",192,0,10200,170,22,2,2013-07-03 17:35:26,140,130,4.5,NA,134,0,0.288,1.611,15.628,6.258,"Y",56.61048,56.59608,-153.59647,-153.59856,10.4,172,-10408,140,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2013,2011,"NOT_EASTERN",2
"99",2,784758,"GOA",328,133,10200,140,15,1,1993-08-30 10:00:00,198,133,5.6,0,198,0,0.49,2.982,19.31,5.53,"Y",59.75733,59.73533,-149.0335,-149.00433,12,172,784758,198,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","August",1993,1991,"NOT_EASTERN",2
"100",2,-16408,"GOA",12,0,10200,220,64,2,2017-06-03 10:49:06,99,111,5.2,NA,92,0,0.283,1.602,16.42,6.716,"N",53.626,53.61697,-166.16696,-166.18577,5.8,172,-16408,99,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","June",2017,2015,"NOT_EASTERN",2
"101",2,-12755,"GOA",402,0,10200,180,34,1,2005-07-03 14:24:01,61,40,6.7,NA,54,0,0.262,1.469,15.992,7.186,"Y",59.91264,59.91541,-144.0056,-143.9803,14.8,172,-12755,61,"Y","Yakutat        ",1,100,"Yakutat Shallows              ","EASTERN GOA","SHELF","Q3","July",2005,2003,"EASTERN",2
"102",2,-12734,"GOA",351,0,10200,170,24,1,2005-06-30 08:32:07,161,131,5.7,NA,154,0,0.267,1.484,15.244,6.791,"Y",58.36276,58.35003,-149.52679,-149.5215,12,172,-12734,161,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q2","June",2005,2003,"NOT_EASTERN",2
"103",2,-12624,"GOA",83,0,10200,150,12,1,2005-06-09 10:38:22,161,120,5,3,155,0,0.26,1.485,16.12,6.317,"Y",55.48326,55.49608,-158.6864,-158.68201,9,172,-12624,161,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2005,2003,"NOT_EASTERN",2
"104",2,-16735,"GOA",112,0,10200,190,44,1,2017-06-28 12:38:47,72,20,7.6,NA,66,0,0.266,1.454,16.895,6.196,"Y",58.5117,58.5186,-153.71339,-153.69229,9.2,172,-16735,72,"Y","Chirikof       ",1,100,"Upper Alaska Peninsula        ","CENTRAL GOA","SHELF","Q2","June",2017,2015,"NOT_EASTERN",2
"105",2,-12810,"GOA",530,0,10200,200,40,2,2005-07-14 16:33:52,155,150,6.5,NA,148,0,0.266,1.476,16.114,7.033,"Y",57.88897,57.90212,-136.7925,-136.79201,14.5,172,-12810,155,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2005,2003,"EASTERN",2
"106",2,-3348,"GOA",202,0,10200,200,40,1,2007-07-06 07:55:34,146,130,3.8,NA,139,0,0.306,1.508,17.116,6.806,"Y",56.63837,56.63856,-153.47701,-153.50121,10.6,172,-3348,146,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2007,2005,"NOT_EASTERN",2
"107",2,881118,"GOA",329,41,10200,190,36,1,1996-07-16 15:43:39,96,41,5.8,NA,96,0,0.2825,1.605,16.235,6.431,"Y",59.93016,59.94386,-145.372,-145.3797,13,172,881118,96,"Y","Yakutat        ",1,100,"Middleton Shallows            ","EASTERN GOA","SHELF","Q3","July",1996,1994,"EASTERN",2
"108",2,-6006,"GOA",225,0,10200,170,22,2,2009-07-01 15:36:01,137,130,4.9,NA,132,0,0.278,1.548,17.306,5.135,"Y",56.83869,56.82784,-152.59351,-152.57851,10.8,172,-6006,137,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2009,2007,"NOT_EASTERN",2
"109",2,1173316,"GOA",320,0,10200,160,24,2,2003-07-04 19:58:53,133,130,6.6,3,126,0,0.29,1.635,15.778,6.551,NA,56.96282,56.9752,-153.0713,-153.058,9.8,172,1173316,133,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2003,2001,"NOT_EASTERN",2
"110",2,881106,"GOA",366,40,10200,160,18,1,1996-07-20 06:48:26,65,40,6.4,NA,65,0,0.3083,1.712,16.347,6.054,"Y",59.84297,59.83564,-141.9345,-141.908,13.3,172,881106,65,"Y","Yakutat        ",1,100,"Yakutat Shallows              ","EASTERN GOA","SHELF","Q3","July",1996,1994,"EASTERN",2
"111",2,-16927,"GOA",204,0,10200,130,10,1,2017-07-18 08:09:59,163,133,6.1,NA,157,0,0.27,1.46,15.974,6.373,"Y",59.85629,59.8637,-148.85444,-148.83302,12.6,172,-16927,163,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",2017,2015,"NOT_EASTERN",2
"112",2,1077766,"GOA",129,0,10200,170,20,1,2001-06-18 13:14:46,189,121,5.6,NA,183,0,0.29,1.624,17.196,6.262,"Y",57.88972,57.89661,-154.9099,-154.8873,10.7,172,1077766,189,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2001,1999,"NOT_EASTERN",2
"113",2,-2699,"GOA",45,0,10200,160,20,1,2007-06-06 08:10:23,95,11,2.8,NA,89,0,0.279,1.583,16.149,6.12,"Y",54.20638,54.19576,-164.3159,-164.3311,5.2,172,-2699,95,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","June",2007,2005,"NOT_EASTERN",2
"114",2,-2705,"GOA",48,0,10200,190,42,1,2007-06-07 08:07:26,93,11,3,NA,86,0,0.296,1.472,15.694,7.162,"Y",54.29002,54.29927,-164.3102,-164.29491,5,172,-2705,93,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","June",2007,2005,"NOT_EASTERN",2
"115",2,-12755,"GOA",400,0,10200,140,16,1,2005-07-03 14:24:01,61,40,6.7,NA,54,0,0.262,1.469,15.992,7.186,"Y",59.91264,59.91541,-144.0056,-143.9803,14.8,172,-12755,61,"Y","Yakutat        ",1,100,"Yakutat Shallows              ","EASTERN GOA","SHELF","Q3","July",2005,2003,"EASTERN",2
"116",2,-3349,"GOA",210,0,10200,140,14,1,2007-07-06 09:39:57,149,130,4,NA,143,0,0.281,1.45,17.294,5.87,"Y",56.5507,56.56177,-153.5652,-153.55389,10.5,172,-3349,149,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2007,2005,"NOT_EASTERN",2
"117",2,-3349,"GOA",209,0,10200,110,6,2,2007-07-06 09:39:57,149,130,4,NA,143,0,0.281,1.45,17.294,5.87,"Y",56.5507,56.56177,-153.5652,-153.55389,10.5,172,-3349,149,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2007,2005,"NOT_EASTERN",2
"118",2,-13149,"GOA",29,0,10200,200,38,2,2005-07-25 08:14:50,147,151,8.3,3,140,0,0.255,1.446,15.953,7.06,"Y",55.55204,55.56336,-133.7856,-133.7757,13.8,172,-13149,147,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",2005,2003,"EASTERN",2
"119",2,1173425,"GOA",283,0,10200,210,50,2,2003-07-03 19:02:07,152,130,6.2,3,146,0,0.26,1.441,16.739,6.271,NA,56.66161,56.66144,-153.5023,-153.479,10.1,172,1173425,152,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2003,2001,"NOT_EASTERN",2
"120",2,1173425,"GOA",285,0,10200,180,38,2,2003-07-03 19:02:07,152,130,6.2,3,146,0,0.26,1.441,16.739,6.271,NA,56.66161,56.66144,-153.5023,-153.479,10.1,172,1173425,152,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2003,2001,"NOT_EASTERN",2
"121",2,1078182,"GOA",358,0,10200,170,34,2,2001-07-12 09:47:15,173,132,5.9,NA,166,0,0.27,1.487,16.447,6.61,"Y",58.4448,58.45142,-151.4715,-151.4931,10.3,172,1078182,173,"Y","Kodiak         ",101,200,"Barren Islands                ","CENTRAL GOA","SHELF","Q3","July",2001,1999,"NOT_EASTERN",2
"122",2,-12576,"GOA",3,0,10200,210,50,1,2005-05-28 18:00:04,78,10,5,NA,71,0,0.258,1.427,16.277,6.906,"Y",53.5469,53.53648,-166.6286,-166.61681,5.6,172,-12576,78,"Y","Shumagin       ",1,100,"Fox Islands                   ","WESTERN GOA","SHELF","Q2","May",2005,2003,"NOT_EASTERN",2
"123",2,-16657,"GOA",102,0,10200,170,18,2,2017-06-27 15:03:58,193,121,4.9,NA,187,0,0.257,1.497,17.37,5.889,"Y",56.69886,56.71007,-156.28605,-156.27259,9.6,172,-16657,193,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2017,2015,"NOT_EASTERN",2
"124",2,881175,"GOA",171,230,10200,160,20,2,1996-07-05 14:54:37,240,230,4.8,NA,240,0,0.2828,1.36,16.445,6.314,"Y",58.09425,58.09242,-149.5848,-149.5623,10.9,172,881175,240,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",1996,1994,"NOT_EASTERN",2
"125",2,1078134,"GOA",368,0,10200,130,12,1,2001-07-18 09:32:16,174,133,5.9,NA,168,0,0.28,1.593,17.108,6.062,"Y",59.82923,59.83779,-148.86839,-148.84621,13.2,172,1078134,174,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",2001,1999,"NOT_EASTERN",2
"126",2,1173592,"GOA",553,0,10200,210,48,2,2003-07-26 14:51:03,93,50,7.3,NA,86,0,0.25,1.396,15.223,6.854,"Y",55.43157,55.44346,-133.8968,-133.9023,14,172,1173592,93,"Y","Southeastern   ",1,100,"Southeastern Shallows         ","EASTERN GOA","SHELF","Q3","July",2003,2001,"EASTERN",2
"127",2,-16758,"GOA",113,0,10200,180,38,2,2017-06-28 14:52:37,77,20,7.6,NA,71,0,0.267,1.436,18.088,5.997,"Y",58.60627,58.6133,-153.47749,-153.45686,9.2,172,-16758,77,"Y","Chirikof       ",1,100,"Upper Alaska Peninsula        ","CENTRAL GOA","SHELF","Q2","June",2017,2015,"NOT_EASTERN",2
"128",2,-16898,"GOA",181,0,10200,170,26,2,2017-07-13 07:12:56,50,32,6.7,NA,43,0,0.281,1.519,14.39,7.042,"Y",59.72355,59.72963,-151.12855,-151.10448,12.5,172,-16898,50,"Y","Kodiak         ",1,100,"Lower Cook Inlet              ","CENTRAL GOA","SHELF","Q3","July",2017,2015,"NOT_EASTERN",2
"129",2,-3333,"GOA",185,0,10200,230,70,2,2007-07-02 20:54:02,97,30,5.3,NA,90,0,0.285,1.481,15.83,6.945,"Y",57.66103,57.66814,-152.3654,-152.34509,9.1,172,-3333,97,"Y","Kodiak         ",1,100,"Albatross Shallows            ","CENTRAL GOA","SHELF","Q3","July",2007,2005,"NOT_EASTERN",2
"130",2,-12686,"GOA",225,0,10200,110,6,1,2005-06-19 15:49:10,145,130,4.9,NA,140,0,0.26,1.425,16.957,5.266,"Y",56.64536,56.64417,-153.22211,-153.2449,10.5,172,-12686,145,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2005,2003,"NOT_EASTERN",2
"131",2,1078019,"GOA",185,0,10200,200,46,1,2001-06-15 08:55:21,210,220,5.5,NA,204,0,0.29,1.569,17.665,6.292,"Y",56.43441,56.44686,-155.8839,-155.8734,8.7,172,1078019,210,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2001,1999,"NOT_EASTERN",2
"132",2,881136,"GOA",305,133,10200,160,18,1,1996-07-15 07:04:48,173,133,5.8,NA,173,0,0.2719,1.575,17.634,6.221,"Y",59.83623,59.84805,-148.8642,-148.849,11.8,172,881136,173,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",1996,1994,"NOT_EASTERN",2
"133",2,-6006,"GOA",223,0,10200,160,24,2,2009-07-01 15:36:01,137,130,4.9,NA,132,0,0.278,1.548,17.306,5.135,"Y",56.83869,56.82784,-152.59351,-152.57851,10.8,172,-6006,137,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2009,2007,"NOT_EASTERN",2
"134",2,1077847,"GOA",193,0,10200,180,26,1,2001-06-25 07:08:34,256,231,5,NA,250,0,0.3,1.555,17.188,6.202,"Y",56.29729,56.30333,-153.158,-153.1801,9.4,172,1077847,256,"Y","Kodiak         ",201,300,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2001,1999,"NOT_EASTERN",2
"135",2,-10377,"GOA",169,0,10200,170,24,2,2013-06-27 09:30:40,172,121,4.6,NA,166,0,0.264,1.458,17.13,5.996,"Y",56.45937,56.44685,-156.67999,-156.67302,6.5,172,-10377,172,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2013,2011,"NOT_EASTERN",2
"136",2,1078182,"GOA",360,0,10200,140,14,2,2001-07-12 09:47:15,173,132,5.9,NA,166,0,0.27,1.487,16.447,6.61,"Y",58.4448,58.45142,-151.4715,-151.4931,10.3,172,1078182,173,"Y","Kodiak         ",101,200,"Barren Islands                ","CENTRAL GOA","SHELF","Q3","July",2001,1999,"NOT_EASTERN",2
"137",2,-10408,"GOA",198,0,10200,210,58,1,2013-07-03 17:35:26,140,130,4.5,NA,134,0,0.288,1.611,15.628,6.258,"Y",56.61048,56.59608,-153.59647,-153.59856,10.4,172,-10408,140,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2013,2011,"NOT_EASTERN",2
"138",2,-19724,"GOA",208,0,10200,210,41,1,2019-07-10 17:56:20,160,131,6.5,NA,154,0,0.267,1.457,16.931,5.915,"N",58.56382,58.568,-150.42976,-150.40614,13.3,172,-19724,160,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2019,2017,"NOT_EASTERN",2
"139",2,1077847,"GOA",184,0,10200,170,22,1,2001-06-25 07:08:34,256,231,5,NA,250,0,0.3,1.555,17.188,6.202,"Y",56.29729,56.30333,-153.158,-153.1801,9.4,172,1077847,256,"Y","Kodiak         ",201,300,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2001,1999,"NOT_EASTERN",2
"140",2,-3175,"GOA",76,0,10200,170,20,2,2007-06-15 17:03:28,183,112,2.9,NA,177,0,0.275,1.455,16.602,6.257,"Y",55.56586,55.56585,-160.20641,-160.18359,5.6,172,-3175,183,"Y","Shumagin       ",101,200,"West Shumagin Gully           ","WESTERN GOA","GULLY","Q2","June",2007,2005,"NOT_EASTERN",2
"141",2,1173457,"GOA",123,0,10200,140,10,1,2003-06-15 07:43:19,180,120,4.8,3,174,0,0.25,1.411,16.178,6.328,"Y",54.94689,54.94592,-158.2688,-158.2905,8.2,172,1173457,180,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2003,2001,"NOT_EASTERN",2
"142",2,1078136,"GOA",375,0,10200,130,8,1,2001-07-18 15:30:12,188,133,5.9,NA,181,0,0.28,1.513,16.282,6.654,"Y",59.41408,59.40104,-149.74631,-149.74561,13,172,1078136,188,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",2001,1999,"NOT_EASTERN",2
"143",2,1077918,"GOA",117,0,10200,160,20,2,2001-06-16 15:20:52,181,121,5.5,NA,174,0,0.27,1.511,15.993,6.537,"Y",56.87102,56.86222,-156.34151,-156.3586,11.2,172,1077918,181,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2001,1999,"NOT_EASTERN",2
"144",2,-19562,"GOA",369,0,10200,190,34,2,2019-07-29 09:51:12,93,50,7.6,NA,86,0,0.289,1.623,15.524,6.894,"Y",55.42843,55.44263,-133.8939,-133.89954,13,172,-19562,93,"Y","Southeastern   ",1,100,"Southeastern Shallows         ","EASTERN GOA","SHELF","Q3","July",2019,2017,"EASTERN",2
"145",2,1173425,"GOA",288,0,10200,170,26,2,2003-07-03 19:02:07,152,130,6.2,3,146,0,0.26,1.441,16.739,6.271,NA,56.66161,56.66144,-153.5023,-153.479,10.1,172,1173425,152,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2003,2001,"NOT_EASTERN",2
"146",2,1078137,"GOA",378,0,10200,140,12,1,2001-07-18 21:35:50,111,33,6.3,NA,104,0,0.27,1.499,16.379,6.54,"Y",59.78004,59.7933,-149.5751,-149.5735,13.9,172,1078137,111,"Y","Kodiak         ",1,100,"Kenai Peninsula               ","CENTRAL GOA","SHELF","Q3","July",2001,1999,"NOT_EASTERN",2
"147",2,-12624,"GOA",81,0,10200,130,12,2,2005-06-09 10:38:22,161,120,5,3,155,0,0.26,1.485,16.12,6.317,"Y",55.48326,55.49608,-158.6864,-158.68201,9,172,-12624,161,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2005,2003,"NOT_EASTERN",2
"148",2,-3348,"GOA",201,0,10200,190,32,1,2007-07-06 07:55:34,146,130,3.8,NA,139,0,0.306,1.508,17.116,6.806,"Y",56.63837,56.63856,-153.47701,-153.50121,10.6,172,-3348,146,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2007,2005,"NOT_EASTERN",2
"149",2,-10424,"GOA",223,0,10200,200,48,2,2013-07-06 16:17:26,146,130,5.2,NA,140,0,0.26,1.446,16.621,5.885,"Y",56.75943,56.7465,-152.55434,-152.55643,10.1,172,-10424,146,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2013,2011,"NOT_EASTERN",2
"150",2,-18900,"GOA",30,0,10200,200,40,1,2019-05-30 13:56:39,113,11,5.7,NA,106,0,0.269,1.494,16.802,6.782,"Y",54.32095,54.31264,-163.89493,-163.91287,7.3,172,-18900,113,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","May",2019,2017,"NOT_EASTERN",2
"151",2,-12589,"GOA",30,0,10200,250,76,1,2005-05-30 18:57:19,98,11,5.2,5,91,0,0.252,1.427,16.001,6.739,"Y",54.50198,54.4978,-163.7995,-163.8199,5.5,172,-12589,98,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","May",2005,2003,"NOT_EASTERN",2
"152",2,881136,"GOA",312,133,10200,160,16,2,1996-07-15 07:04:48,173,133,5.8,NA,173,0,0.2719,1.575,17.634,6.221,"Y",59.83623,59.84805,-148.8642,-148.849,11.8,172,881136,173,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","July",1996,1994,"NOT_EASTERN",2
